1580250245.15582,246.54299926757812
1580250245.1724865,245.8199920654297
1580250245.1891532,246.302001953125
1580250245.2058198,246.0609893798828
1580250245.2224865,245.57899475097656
1580250245.2391531,246.0609893798828
1580250245.2558198,246.0609893798828
1580250245.2724864,245.33799743652344
1580250245.2891533,246.302001953125
1580250245.30582,245.57899475097656
1580250245.3224866,246.302001953125
1580250245.3391533,246.302001953125
1580250245.357504,245.33799743652344
1580250245.3741705,246.54299926757812
1580250245.3908372,245.8199920654297
1580250245.4075038,246.0609893798828
1580250245.4241705,246.78399658203125
1580250245.4408371,245.8199920654297
1580250245.4575038,246.302001953125
1580250245.4741704,245.8199920654297
1580250245.4908373,246.0609893798828
1580250245.507504,246.0609893798828
1580250245.5241706,246.54299926757812
1580250245.5408373,245.8199920654297
1580250245.552945,245.57899475097656
1580250245.5696115,245.8199920654297
1580250245.5862782,245.8199920654297
1580250245.6029449,246.0609893798828
1580250245.6196115,246.54299926757812
1580250245.6362782,245.57899475097656
1580250245.6529448,246.0609893798828
1580250245.6696115,246.54299926757812
1580250245.6862783,246.0609893798828
1580250245.702945,246.0609893798828
1580250245.7196116,246.302001953125
1580250245.7362783,245.0970001220703
1580250245.750716,246.302001953125
1580250245.7673826,245.33799743652344
1580250245.7840493,246.54299926757812
1580250245.800716,245.33799743652344
1580250245.8173826,246.0609893798828
1580250245.8340492,246.54299926757812
1580250245.8507159,244.614990234375
1580250245.8673825,247.2659912109375
1580250245.8840494,245.57899475097656
1580250245.900716,245.57899475097656
1580250245.9173827,247.2659912109375
1580250245.9340494,245.8199920654297
1580250245.950806,246.302001953125
1580250245.9674726,246.302001953125
1580250245.9841392,246.0609893798828
1580250246.0008059,246.0609893798828
1580250246.0174725,245.8199920654297
1580250246.0341392,245.8199920654297
1580250246.0508058,245.57899475097656
1580250246.0674725,245.57899475097656
1580250246.0841393,246.302001953125
1580250246.100806,244.37399291992188
1580250246.1174726,246.0609893798828
1580250246.1341393,247.2659912109375
1580250246.15077,244.13299560546875
1580250246.1674366,247.2659912109375
1580250246.1841033,246.0609893798828
1580250246.20077,245.57899475097656
1580250246.2174366,247.02499389648438
1580250246.2341032,245.8199920654297
1580250246.2507699,245.33799743652344
1580250246.2674365,246.302001953125
1580250246.2841034,245.8199920654297
1580250246.30077,246.302001953125
1580250246.3174367,245.8199920654297
1580250246.3341033,246.78399658203125
1580250246.352295,245.8199920654297
1580250246.3689616,245.8199920654297
1580250246.3856282,247.2659912109375
1580250246.4022949,246.0609893798828
1580250246.4189615,246.0609893798828
1580250246.4356282,245.57899475097656
1580250246.4522948,247.02499389648438
1580250246.4689615,247.02499389648438
1580250246.4856284,245.8199920654297
1580250246.502295,246.54299926757812
1580250246.5189617,245.33799743652344
1580250246.5356283,247.02499389648438
1580250246.547571,246.78399658203125
1580250246.5642376,247.2659912109375
1580250246.5809042,245.0970001220703
1580250246.597571,247.2659912109375
1580250246.6142375,247.2659912109375
1580250246.6309042,246.78399658203125
1580250246.6475708,245.0970001220703
1580250246.6642375,244.8560028076172
1580250246.6809044,246.78399658203125
1580250246.697571,244.614990234375
1580250246.7142377,247.02499389648438
1580250246.7309043,247.02499389648438
1580250246.75154,245.0970001220703
1580250246.7682066,246.302001953125
1580250246.7848732,246.0609893798828
1580250246.80154,246.54299926757812
1580250246.8182065,246.54299926757812
1580250246.8348732,246.0609893798828
1580250246.8515399,247.02499389648438
1580250246.8682065,245.33799743652344
1580250246.8848734,247.5070037841797
1580250246.90154,245.57899475097656
1580250246.9182067,245.33799743652344
1580250246.9348733,246.54299926757812
1580250246.94776,245.33799743652344
1580250246.9644268,245.8199920654297
1580250246.9810934,246.0609893798828
1580250246.99776,245.57899475097656
1580250247.0144267,245.57899475097656
1580250247.0310934,246.302001953125
1580250247.04776,246.0609893798828
1580250247.0644267,246.0609893798828
1580250247.0810935,245.57899475097656
1580250247.0977602,245.8199920654297
1580250247.1144269,245.57899475097656
1580250247.1310935,246.0609893798828
1580250247.1476,246.78399658203125
1580250247.1642666,245.57899475097656
1580250247.1809332,245.8199920654297
1580250247.1976,245.8199920654297
1580250247.2142665,245.33799743652344
1580250247.2309332,246.78399658203125
1580250247.2475998,246.0609893798828
1580250247.2642665,245.8199920654297
1580250247.2809334,245.57899475097656
1580250247.2976,246.0609893798828
1580250247.3142667,246.78399658203125
1580250247.3309333,245.8199920654297
1580250247.350522,245.57899475097656
1580250247.3671887,246.0609893798828
1580250247.3838553,246.0609893798828
1580250247.400522,246.0609893798828
1580250247.4171886,246.0609893798828
1580250247.4338553,246.302001953125
1580250247.450522,245.57899475097656
1580250247.4671886,246.54299926757812
1580250247.4838555,245.33799743652344
1580250247.5005221,247.02499389648438
1580250247.5171888,245.57899475097656
1580250247.5338554,245.8199920654297
1580250247.547764,246.302001953125
1580250247.5644307,246.0609893798828
1580250247.5810974,246.0609893798828
1580250247.597764,245.33799743652344
1580250247.6144307,246.0609893798828
1580250247.6310973,245.57899475097656
1580250247.647764,246.302001953125
1580250247.6644306,246.0609893798828
1580250247.6810975,246.302001953125
1580250247.6977642,245.8199920654297
1580250247.7144308,246.0609893798828
1580250247.7310975,246.0609893798828
1580250247.747629,245.57899475097656
1580250247.7642956,246.78399658203125
1580250247.7809622,245.33799743652344
1580250247.7976289,246.54299926757812
1580250247.8142955,245.33799743652344
1580250247.8309622,246.0609893798828
1580250247.8476288,246.302001953125
1580250247.8642955,246.0609893798828
1580250247.8809624,246.54299926757812
1580250247.897629,245.0970001220703
1580250247.9142957,246.0609893798828
1580250247.9309623,246.54299926757812
1580250247.947824,245.33799743652344
1580250247.9644907,246.54299926757812
1580250247.9811573,245.8199920654297
1580250247.997824,245.8199920654297
1580250248.0144906,246.54299926757812
1580250248.0311573,244.8560028076172
1580250248.047824,244.8560028076172
1580250248.0644906,246.0609893798828
1580250248.0811574,245.8199920654297
1580250248.097824,246.302001953125
1580250248.1144907,245.57899475097656
1580250248.1311574,246.78399658203125
1580250248.146502,245.57899475097656
1580250248.1631687,245.8199920654297
1580250248.1798353,246.54299926757812
1580250248.196502,245.57899475097656
1580250248.2131686,246.54299926757812
1580250248.2298353,245.57899475097656
1580250248.246502,246.0609893798828
1580250248.2631686,246.302001953125
1580250248.2798355,245.57899475097656
1580250248.296502,245.57899475097656
1580250248.3131688,245.0970001220703
1580250248.3298354,246.0609893798828
1580250248.345086,245.57899475097656
1580250248.3617527,246.54299926757812
1580250248.3784194,245.8199920654297
1580250248.395086,246.0609893798828
1580250248.4117527,245.8199920654297
1580250248.4284194,245.33799743652344
1580250248.445086,246.302001953125
1580250248.4617527,245.8199920654297
1580250248.4784195,245.8199920654297
1580250248.4950862,245.8199920654297
1580250248.5117528,245.8199920654297
1580250248.5284195,246.302001953125
1580250248.544849,245.8199920654297
1580250248.5615156,245.57899475097656
1580250248.5781822,245.33799743652344
1580250248.5948489,246.302001953125
1580250248.6115155,246.54299926757812
1580250248.6281822,245.33799743652344
1580250248.6448488,246.0609893798828
1580250248.6615155,245.8199920654297
1580250248.6781824,245.8199920654297
1580250248.694849,246.302001953125
1580250248.7115157,245.8199920654297
1580250248.7281823,245.8199920654297
1580250248.746817,245.57899475097656
1580250248.7634838,245.57899475097656
1580250248.7801504,246.302001953125
1580250248.796817,246.0609893798828
1580250248.8134837,246.0609893798828
1580250248.8301504,245.33799743652344
1580250248.846817,246.0609893798828
1580250248.8634837,245.8199920654297
1580250248.8801506,246.0609893798828
1580250248.8968172,246.0609893798828
1580250248.9134839,245.0970001220703
1580250248.9301505,246.0609893798828
1580250248.950343,245.8199920654297
1580250248.9670095,246.0609893798828
1580250248.9836762,246.302001953125
1580250249.0003428,245.57899475097656
1580250249.0170095,245.8199920654297
1580250249.0336761,246.302001953125
1580250249.0503428,246.54299926757812
1580250249.0670094,246.302001953125
1580250249.0836763,246.302001953125
1580250249.100343,246.54299926757812
1580250249.1170096,246.78399658203125
1580250249.1336763,246.78399658203125
1580250249.149272,245.0970001220703
1580250249.1659386,246.302001953125
1580250249.1826053,246.302001953125
1580250249.199272,246.54299926757812
1580250249.2159386,245.57899475097656
1580250249.2326052,245.57899475097656
1580250249.2492719,245.8199920654297
1580250249.2659385,246.0609893798828
1580250249.2826054,246.0609893798828
1580250249.299272,246.54299926757812
1580250249.3159387,245.57899475097656
1580250249.3326054,246.302001953125
1580250249.347511,246.0609893798828
1580250249.3641777,245.8199920654297
1580250249.3808444,245.8199920654297
1580250249.397511,245.57899475097656
1580250249.4141777,245.8199920654297
1580250249.4308443,245.8199920654297
1580250249.447511,245.33799743652344
1580250249.4641776,246.0609893798828
1580250249.4808445,245.8199920654297
1580250249.4975111,245.57899475097656
1580250249.5141778,246.0609893798828
1580250249.5308444,245.33799743652344
1580250249.547544,246.0609893798828
1580250249.5642107,247.02499389648438
1580250249.5808773,245.57899475097656
1580250249.597544,247.98899841308594
1580250249.6142106,245.33799743652344
1580250249.6308773,245.8199920654297
1580250249.647544,247.02499389648438
1580250249.6642106,245.57899475097656
1580250249.6808774,245.8199920654297
1580250249.697544,245.0970001220703
1580250249.7142107,245.0970001220703
1580250249.7308774,246.302001953125
1580250249.7473,246.302001953125
1580250249.7639666,247.02499389648438
1580250249.7806332,246.302001953125
1580250249.7972999,246.302001953125
1580250249.8139665,247.02499389648438
1580250249.8306332,245.8199920654297
1580250249.8472998,245.57899475097656
1580250249.8639665,245.57899475097656
1580250249.8806334,244.8560028076172
1580250249.8973,246.0609893798828
1580250249.9139667,246.0609893798828
1580250249.9306333,245.8199920654297
1580250249.946631,246.54299926757812
1580250249.9632976,245.8199920654297
1580250249.9799643,246.0609893798828
1580250249.996631,246.302001953125
1580250250.0132976,245.57899475097656
1580250250.0299642,246.0609893798828
1580250250.0466309,246.0609893798828
1580250250.0632975,245.57899475097656
